3289,13,0
5987,88,0
4217,82,0
8989,9,0
4897,24,0
1377,84,0
2108,60,0
1272,15,0
8641,3,0
6458,2,1
3765,31,1
8934,46,1
6294,17,1
8227,28,1
9781,64,1
8885,38,1
2807,37,1
1881,10,1
3043,65,1
1353,74,1
1151,45,1
2869,45,2
9040,39,2
5681,16,2
3815,33,2
9567,85,2
4991,18,2
7832,26,2
1671,3,2
8311,74,2
356,43,3
9695,93,3
796,12,3
1298,81,3
5372,72,3
6409,73,3
2106,2,3
8577,57,4
6737,5,4
8651,69,4
3789,18,4
8516,89,4
5946,50,4
9231,1,4
5986,62,4
710,66,4
1343,21,4
3755,72,4
3392,21,4
8884,12,4
1251,81,4
3391,33,4
4727,80,5
395,22,5
1168,59,5
8654,92,5
9694,7,5
9158,63,5
2779,34,5
4607,52,5
194,78,5
7239,66,5
8704,50,5
7493,36,6
1665,87,6
5757,78,6
7347,52,6
8596,36,6
7730,92,6
5338,34,6
9693,22,6
950,69,6
2928,7,6
9078,43,6
7092,58,7
7537,79,7
596,58,7
3268,54,7
1517,54,7
6619,20,7
9925,20,7
7244,79,7
564,48,7
793,48,8
4465,59,8
3306,78,8
9053,53,8
7966,58,8
7425,53,8
7880,6,8
9769,6,8
8334,62,8
5940,63,8
5433,4,9
6385,4,9
9050,77,9
7650,77,9
5173,38,9
2044,42,10
5842,42,10
795,29,10
119,29,10
7823,20,10
4734,6,10
9176,70,10
7957,87,11
9698,27,11
5686,70,11
9611,25,11
2178,25,11
1020,70,11
7930,11,11
6831,11,11
8847,42,11
739,40,11
2080,1,11
7992,92,11
422,40,12
4917,11,12
5809,40,12
1194,48,12
9586,67,12
4463,67,12
6023,32,12
5076,32,12
3999,30,12
5913,30,12
8183,61,12
9369,61,12
6397,68,12
619,68,12
9125,68,12
9304,67,12
8352,80,12
6402,95,13
1228,95,13
4472,55,13
9008,95,13
4864,55,13
8256,61,13
3209,30,13
296,23,13
9320,5,13
3327,23,13
4905,67,14
1476,23,14
1440,0,14
8861,0,14
3575,56,14
1889,0,14
385,90,14
4715,90,14
9212,90,15
7412,51,15
7660,51,15
8474,51,15
2166,44,15
1724,0,15
2608,44,15
3206,44,15
2783,8,15
1479,8,15
1663,32,15
2680,8,15
7210,8,16
9784,35,16
9224,35,16
3063,35,16
1691,41,16
9332,41,16
5468,41,16
7001,35,16
4764,19,17
3410,19,17
5453,83,17
7766,55,17
5389,19,17
2421,90,17
4263,83,17
8749,70,17
2015,57,18
4824,83,18
9463,86,18
3782,86,18
5246,49,18
2732,49,18
9914,49,18
8843,86,18
1977,95,18
9661,75,19
9639,75,19
7514,47,19
1046,47,19
657,94,19
2924,47,19
4514,94,19
1203,94,19
8308,75,19
1847,91,19
7589,18,19
6080,30,19
3968,91,20
6542,6,20
1105,91,20
9326,91,20
586,21,20
5656,76,20
4953,76,20
8927,76,20
4232,76,20
4442,4,20
75,71,20
192,35,20
6948,71,21
2074,71,21
2434,14,21
3469,14,21
7023,71,21
1766,90,21
7757,95,30
1959,57,32
1047,71,25
7376,8,21
3280,14,22
8062,28,22
9659,40,39
1092,88,22
5421,80,22
2550,11,34
491,42,22
6828,4,29
6888,59,23
8209,48,39
8143,58,34
7383,14,33
9992,75,42
6162,31,23
9161,46,23
9284,95,43
2090,91,23
8301,48,48
6866,55,49
5201,36,51
7552,87,23
232,89,60
5007,6,34
7163,13,23
6691,23,68
518,82,67
8900,35,56
1493,27,24
3856,28,65
979,51,66
8762,64,64
3988,42,64
5284,58,68
2186,2,24
6873,39,25
8287,43,70
9237,67,70
6249,19,72
2948,43,72
1597,58,72
3028,18,49
1170,39,64
3906,35,71
8851,56,61
9532,55,73
3766,5,74
1419,20,57
4860,17,81
6187,19,81
8911,55,95
1697,58,80
2170,19,85
1502,38,83
3486,76,44
8039,67,77
9955,0,80
9185,22,84
2348,69,77
9575,75,98
2376,20,67
3932,51,70
1445,63,97
8649,5,96
3376,39,71
1496,14,81
3531,79,95
6972,43,81
6605,23,89
5040,24,90
766,70,98
5470,51,98
1221,71,109
4637,40,110
2830,91,110
1199,47,111
2686,71,109
2332,50,105
2156,17,115
1960,37,104
7529,92,113
6800,10,110
7118,58,104
3973,38,104
577,14,110
1676,39,109
1558,19,111
9109,67,110
2118,35,116
4457,54,82
8065,69,115
7084,12,108
2054,87,117
3098,53,89
3922,59,112
8530,83,118
304,19,120
3700,25,125
5979,78,119
5805,44,123
8652,67,133
8922,59,112
2889,35,130
9799,43,81
3452,27,51
5091,0,119
842,6,122
1994,63,126
149,55,134
2853,29,128
8631,93,122
873,32,132
5370,82,133
7688,83,138
9186,63,127
2693,22,135
6620,88,62
769,14,139
5361,51,136
8918,55,143
5265,29,144
9402,53,153
646,63,140
7456,29,144
6797,43,154
5143,75,161
8428,4,137
2278,32,148
8162,76,153
8175,54,149
9086,1,160
1388,9,147
1666,51,143
3812,48,64
2661,47,156
1584,35,153
7596,31,144
4006,77,144
2028,5,156
3743,82,147
8293,14,152
1996,93,134
6561,14,161
7921,55,161
8803,23,163
2787,71,151
6000,83,166
4422,79,168
7281,83,166
2478,22,169
2305,54,170
4184,23,163
1250,51,171
4154,0,164
9290,4,168
5249,7,172
2556,24,117
8958,62,175
5784,48,86
9876,37,172
9179,25,178
8615,44,183
2271,59,181
1627,48,130
889,70,183
1136,29,186
9624,58,178
5017,8,180
3710,4,179
4028,41,171
9617,32,186
9803,12,176
4311,6,188
4360,39,178
6543,87,188
1133,86,189
7331,75,190
8635,14,193
2975,29,186
5749,53,195
1165,75,192
5980,16,196
343,32,196
5698,40,198
3143,30,201
4240,50,196
6769,68,201
9089,71,199
5447,71,201
3931,33,201
7472,25,178
9583,76,201
4331,91,202
3269,52,201
9943,69,201
7917,43,203
4395,47,203
9440,90,207
8634,0,180
7074,75,213
1325,30,208
7605,90,217
6805,61,218
9016,38,170
9190,81,219
9123,36,202
4614,17,222
6841,59,184
2370,79,168
2734,47,228
7925,35,229
210,53,195
6819,1,219
8946,4,195
5037,18,218
9178,76,211
8618,33,201
7828,86,235
4606,6,210
8879,47,228
3678,5,239
8328,70,237
298,94,240
165,91,241
6597,86,235
4434,14,238
340,9,195
6733,35,247
3426,19,214
6196,42,167
9499,51,171
4938,91,241
4384,23,251
629,0,247
6642,92,253
3100,82,204
1910,41,251
3510,25,245
3742,95,254
98,95,255
2205,79,242
2742,62,225
6115,10,188
5112,19,257
8427,8,255
843,61,259
1212,55,261
7958,87,262
5318,83,262
7328,31,223
1072,83,266
2051,72,268
9635,94,240
3138,67,272
1379,52,255
4145,37,269
2559,74,270
4847,54,180
1404,78,220
7286,20,272
1978,11,276
4621,41,274
7645,51,277
2930,85,163
8529,14,265
8233,64,256
9443,49,260
8443,45,226
1887,26,230
1526,80,228
1804,12,266
4932,77,278
3667,63,218
227,0,267
8021,76,275
3311,44,279
3781,23,251
3061,28,278
7268,77,278
1728,42,281
5477,38,280
9644,59,259
9238,13,278
2411,67,276
3447,39,277
5140,50,269
8399,20,280
338,65,283
3290,93,212
7476,66,207
281,79,267
6185,48,285
3772,71,280
7791,57,46
5312,54,276
8659,59,284
2361,34,287
4758,8,292
2782,26,289
2253,78,294
7238,41,289
6364,62,295
7306,44,279
799,11,295
1850,22,299
9091,43,206
3002,68,301
7804,49,307
8897,48,304
