7513,28,0
5659,21,0
565,14,0
4146,18,0
4204,16,0
3605,16,0
8282,31,0
4237,20,0
5263,20,0
6924,27,0
1056,27,0
9714,26,0
9587,26,0
3075,26,0
153,6,0
6076,6,0
3837,5,0
3283,5,0
2977,13,0
1115,13,0
6470,6,0
2810,9,0
2442,9,0
7364,13,0
9511,9,0
8834,0,0
3898,0,0
4234,0,0
6275,29,0
9144,29,0
8028,29,0
862,30,0
7931,29,0
7267,30,0
5784,30,0
997,24,0
8091,24,0
2220,24,0
417,24,0
3323,8,0
5991,8,0
4966,8,0
1747,7,0
4513,8,0
6184,7,0
5587,7,0
4495,7,0
2050,23,0
4947,23,0
5597,23,0
2949,23,0
2984,1,0
9494,1,0
8589,1,0
4552,1,0
6040,11,0
610,11,0
1042,11,0
73,11,0
3632,25,0
6797,11,0
4466,25,0
8874,25,0
6328,25,0
8455,25,0
6084,17,0
9858,17,0
9620,17,0
18,17,0
171,17,0
2839,19,0
7416,19,0
8725,19,0
8516,19,0
3640,19,0
7375,22,0
3850,22,0
7031,22,0
3939,22,0
5040,22,0
3309,3,0
5265,3,0
9762,3,0
8782,3,0
6790,3,0
2012,15,0
5254,15,0
6344,15,0
5592,15,0
5785,15,0
6086,4,0
9581,4,0
4868,4,0
7182,4,0
4127,4,0
2498,12,0
310,12,0
2008,12,0
2420,12,0
9691,12,0
5024,12,0
8556,2,0
6877,2,0
573,2,0
9238,2,0
6816,2,0
3168,2,0
953,10,0
3199,10,0
633,2,0
723,10,0
9662,10,0
2604,10,0
4002,10,0
6271,14,2
264,21,2
1209,28,1
6022,18,2
8482,14,3
5,16,2
5281,16,2
593,16,2
7437,26,2
6606,21,1
8511,29,2
4781,24,0
6120,29,2
1857,26,1
457,13,2
6223,29,1
6671,23,0
2140,21,2
3966,14,2
6483,11,1
1614,18,2
52,19,2
9080,16,1
1938,7,0
2241,0,0
4976,29,2
5076,23,2
6926,29,1
4065,9,2
3590,25,1
4099,3,1
5465,31,2
2465,4,2
3142,10,2
3350,17,0
9010,15,2
671,22,2
2332,11,1
8634,13,0
6228,30,2
2400,15,0
9665,11,1
3652,9,0
1569,21,0
8651,19,2
6075,6,2
8345,23,1
9950,12,0
1678,1,1
6546,20,2
3245,17,0
115,30,1
1235,22,0
6993,12,2
3027,25,1
2725,25,2
9364,20,1
9989,31,0
7779,27,0
3133,0,0
4384,17,2
7230,25,0
4165,23,1
4007,7,0
1201,26,2
7861,9,2
4298,24,0
518,19,1
5715,14,1
7041,29,2
7004,5,1
2813,22,1
8525,14,2
1534,0,2
7870,9,0
6823,5,2
8428,23,0
9490,26,2
9340,4,1
7969,24,2
2376,22,0
4208,20,1
7801,7,0
9092,3,1
987,4,2
9247,23,0
8754,7,2
3336,0,1
3174,10,0
6707,4,2
940,8,2
9256,29,1
9566,25,0
9246,1,2
7022,14,1
4232,3,1
3466,30,2
8576,3,0
2309,3,0
2146,14,0
4578,11,1
6441,13,1
2273,11,1
767,18,2
9422,11,1
8752,20,3
839,18,3
2436,18,3
7473,20,4
2937,4,1
7344,16,4
5754,21,5
6147,28,4
1278,18,6
8930,26,6
4335,16,5
1246,14,5
1448,6,6
7977,27,7
5370,26,8
8723,27,7
3044,4,4
6152,20,9
683,6,9
9339,16,10
5736,4,9
2637,20,9
6267,13,10
344,26,11
1536,31,2
5877,0,11
3242,14,11
5850,28,10
2886,6,10
1294,8,3
831,31,7
2587,28,4
2147,30,3
594,14,3
6617,24,7
1029,5,4
3783,24,7
5205,1,5
7831,24,3
5226,8,7
7816,19,4
1620,16,9
2774,5,3
7708,27,6
9276,30,8
7960,12,4
1205,28,9
4336,29,3
6139,5,8
4705,2,8
1945,23,6
6791,8,9
330,17,6
3692,1,3
6363,18,3
9314,0,5
9451,4,6
3498,19,3
4847,18,7
3053,8,4
6586,9,9
6750,10,6
3786,1,9
8306,9,5
8275,18,3
7010,30,9
8011,12,6
300,14,7
7215,6,3
9651,4,3
4380,14,6
2093,31,9
4585,13,7
3066,4,7
4969,24,3
2142,4,5
9869,14,6
581,20,5
4078,3,4
7570,7,9
4669,15,9
1317,20,4
3561,7,8
2214,7,9
5946,12,7
2495,11,9
9623,28,5
323,21,3
9361,16,8
6238,1,3
1464,14,3
1712,11,8
3633,12,8
1503,2,6
602,30,6
6102,26,6
7530,8,7
3419,27,7
5766,3,5
2236,19,6
5232,17,7
3265,17,7
6632,8,4
1137,8,6
2202,12,5
7857,22,9
3225,17,7
2102,12,8
2975,25,5
5224,24,9
1199,10,9
4348,8,8
5393,11,3
5025,8,9
7592,13,5
4027,9,3
6277,15,5
2531,7,4
4686,28,8
5845,29,3
5836,20,9
8603,1,9
3038,15,7
587,30,6
6070,20,4
5743,27,5
2040,16,5
6945,18,3
1939,28,5
1552,15,9
3879,1,4
3927,20,8
9131,1,4
6023,0,4
5916,13,5
2968,5,8
2434,2,4
6148,26,3
329,23,4
2501,26,7
6941,13,8
1564,8,7
3979,11,3
7142,7,5
2095,0,6
6724,16,7
6655,8,8
3487,9,8
5310,12,9
1256,28,3
3962,27,5
2524,21,6
3102,26,7
9775,24,7
8495,21,3
214,24,3
9052,5,3
5216,19,7
2227,3,9
5709,18,8
727,9,4
5228,25,5
8160,7,4
1145,15,7
9444,25,8
8425,12,8
6179,4,3
6520,13,6
7203,28,6
3716,23,7
8843,3,6
5632,25,7
4724,15,8
7788,1,4
8955,29,9
7346,7,6
7571,23,3
1381,23,4
4784,24,8
1197,12,9
9781,8,7
2219,19,9
8227,4,9
4859,31,5
156,22,3
1722,27,9
5012,9,4
6661,8,8
1980,3,7
5622,10,9
7002,3,9
3508,9,9
8707,21,4
8129,27,6
5894,4,8
3267,28,6
8928,8,4
97,9,9
3025,29,5
7374,4,6
1867,17,5
5789,1,8
9677,6,7
7819,1,5
7782,27,4
5298,24,9
5908,12,7
154,17,5
8708,14,6
96,18,6
2458,20,8
8034,28,7
8346,11,5
3007,9,5
9058,29,9
8545,18,4
941,26,8
4696,18,6
1082,1,9
7551,7,5
5571,22,8
8032,13,3
60,19,4
2925,6,4
3864,20,7
114,0,8
9556,18,6
5049,3,8
3782,8,7
3907,8,3
7485,1,3
1559,28,9
7134,23,7
1741,16,8
9643,18,5
7961,5,5
7955,21,7
9878,20,4
8299,16,8
5320,19,9
3494,19,3
6015,3,9
9908,20,7
4167,20,9
8942,27,8
3437,28,3
5206,19,4
741,23,3
6651,6,7
8387,17,7
636,24,8
843,26,8
541,22,9
7798,3,4
8187,27,3
1215,27,5
