流id,流带宽，起始时间，发送时间
0,102,46,38
1,119,31,69
2,129,25,39
3,172,44,62
4,105,25,40
5,115,2,2
6,184,11,94
7,133,17,597
8,100,2,54
9,135,4,55
10,139,12,85
11,151,7,10
12,129,33,7
13,100,18,86
14,193,29,75
15,103,8,13
16,116,24,68
17,137,40,92
18,176,0,48
19,158,40,78
20,177,11,16
21,168,44,68
22,114,30,39
23,175,35,31
24,106,40,53
25,108,24,82
26,170,22,72
27,145,33,100
28,127,9,52
29,181,50,3
30,138,16,61
31,106,49,37
32,120,10,22
33,129,21,77
34,174,19,6
35,173,9,81
36,165,3,93
37,171,46,20
38,178,12,59
39,140,26,25
40,150,39,38
41,198,35,77
42,117,27,41
43,151,11,99
44,190,30,393
45,191,39,54
46,162,48,10
47,183,19,24
48,152,5,60
49,143,42,46
50,167,6,81
51,157,33,65
52,117,2,336
53,108,50,87
54,118,24,35
55,156,17,64
56,143,24,46
57,150,22,66
58,160,4,85
59,161,48,99
60,130,4,83
61,196,40,9
62,125,17,22
63,187,41,92
64,177,26,10
65,124,24,507
66,107,20,22
67,188,46,98
68,105,25,82
69,176,23,11
70,177,10,11
71,167,35,471
72,182,38,14
73,112,0,28
74,144,42,42
75,195,15,6
76,188,25,85
77,148,24,13
78,113,37,68
79,167,3,68
80,110,29,89
81,194,22,30
82,165,39,93
83,117,38,318
84,187,24,80
85,180,28,20
86,138,36,42
87,109,44,318
88,112,14,76
89,113,27,8
90,159,21,36
91,132,43,3
92,164,46,76
93,179,20,44
94,135,8,20
95,140,20,17
96,148,6,96
97,147,9,98
98,163,32,26
99,121,25,27
100,193,21,78
101,139,35,64
102,185,5,24
103,130,20,387
104,192,33,15
105,101,36,66
106,174,47,42
107,191,1,76
108,183,10,64
109,168,7,75
110,165,4,36
111,194,3,92
112,162,11,9
113,112,10,21
114,113,8,72
115,136,1,100
116,127,49,79
117,115,39,26
118,189,8,41
119,108,39,16
120,188,10,100
121,197,10,66
122,131,35,10
123,169,9,24
124,175,22,81
125,103,12,94
126,135,20,92
127,157,18,64
128,117,24,9
129,130,35,100
130,176,3,68
131,147,7,12
132,177,6,46
133,126,24,85
134,191,44,68
135,127,46,51
136,164,19,64
137,149,29,48
138,193,14,3
139,148,32,22
140,113,27,46
141,152,18,36
142,159,23,46
143,122,30,32
144,158,27,38
145,168,21,20
146,119,48,15
147,135,49,74
148,157,10,44
149,113,28,95
150,101,18,43
151,160,37,4
152,151,21,7
