流id,流带宽，起始时间，发送时间
0,569,194,69
1,515,361,80
2,673,267,83
3,313,968,12
4,655,591,59
5,669,64,5
6,504,597,74
7,453,814,92
8,426,295,39
9,364,312,59
10,571,32,95
11,529,46,38
12,641,401,51
13,538,347,5
14,475,644,94
15,533,485,93
16,466,95,63
17,343,858,9
18,396,610,25
19,433,964,8
20,500,530,14
21,611,549,87
22,450,825,36
23,623,134,23
24,306,291,450
25,351,327,74
26,305,13,9
27,338,649,5
28,572,470,91
29,388,264,41
30,683,968,92
31,593,798,60
32,680,444,95
33,514,396,97
34,656,37,45
35,640,690,54
36,308,63,80
37,631,989,28
38,542,688,10
39,596,926,41
40,476,170,28
41,434,394,47
42,491,380,52
43,496,659,29
44,463,983,98
45,471,684,77
46,546,682,84
47,356,276,35
48,614,859,83
49,431,402,38
50,506,176,49
51,318,952,88
52,576,26,19
53,545,360,2
54,470,994,88
55,662,589,384
56,517,99,73
57,419,751,459
58,543,909,77
59,580,118,98
60,580,408,2
61,640,171,1
62,316,35,62
63,660,440,100
64,456,679,76
65,518,684,75
66,525,72,22
67,653,629,81
68,440,673,55
69,697,355,67
70,664,500,64
71,585,300,28
72,673,341,39
73,527,197,61
74,380,152,41
75,579,471,17
76,558,897,94
77,369,27,86
78,406,434,84
79,685,759,30
80,540,402,56
81,611,428,17
82,555,879,51
83,618,788,17
84,490,474,59
85,352,834,35
86,647,167,75
87,666,798,67
88,524,631,42
89,474,240,31
90,467,157,56
91,475,196,79
92,351,372,8
93,322,48,47
94,394,603,4
95,334,730,96
96,656,99,92
97,606,210,66
98,500,843,26
99,368,827,68
100,614,448,38
101,354,625,53
102,495,934,72
103,522,693,30
104,586,62,58
105,443,982,87
106,422,717,67
107,484,927,46
108,676,421,17
109,515,772,22
110,386,145,88
111,380,583,49
112,650,17,91
113,637,789,80
114,437,596,6
115,650,422,58
116,540,484,71
117,343,715,76
118,532,287,63
119,332,547,25
120,529,42,18
121,313,250,3
122,559,832,21
123,363,593,65
124,573,515,7
125,600,398,94
126,350,295,37
127,398,731,5
128,490,243,92
129,613,34,35
130,383,850,74
131,397,706,64
132,335,320,27
133,559,669,99
134,495,538,69
135,343,737,42
136,360,928,84
137,578,158,16
138,500,765,15
139,527,484,48
140,518,169,94
141,506,869,408
142,530,672,47
143,550,190,88
144,509,507,4
145,540,769,58
146,688,906,91
147,459,240,94
148,419,572,5
149,691,149,7
150,595,963,75
151,379,482,21
152,451,492,87
153,520,813,10
154,486,815,99
155,323,986,81
156,390,367,79
157,669,409,8
158,413,590,21
159,369,756,8
160,524,889,96
161,374,848,39
162,698,78,88
163,440,329,91
164,464,25,68
165,343,472,3
166,655,77,75
167,697,973,85
168,516,249,23
169,652,31,78
170,340,693,42
171,563,193,63
172,521,464,26
173,487,290,6
174,455,235,9
175,507,328,32
176,460,273,54
177,329,422,36
178,614,884,32
179,610,57,15
180,657,976,55
181,353,757,68
182,353,127,63
183,612,852,68
184,382,678,79
185,313,151,8
186,365,379,38
187,637,915,81
188,388,227,3
189,489,743,67
190,629,234,97
191,495,424,38
192,485,748,75
193,439,820,45
194,372,861,53
195,590,598,69
196,548,632,11
197,402,82,58
198,642,174,5
199,689,195,76
200,663,535,501
201,414,214,97
202,340,643,73
203,619,92,6
204,326,916,57
205,357,958,62
206,645,412,50
207,593,62,36
208,509,627,86
209,642,901,21
210,480,716,1
211,312,707,93
212,484,623,30
213,689,254,58
214,598,836,483
215,527,519,10
216,365,444,95
217,598,494,79
218,657,221,57
219,301,215,25
220,486,188,91
221,629,300,8
222,339,792,57
223,343,10,52
224,521,185,5
225,537,215,81
226,331,162,36
227,688,666,24
228,353,588,47
229,497,902,47
230,462,132,33
231,620,735,89
232,433,458,426
233,306,76,38
234,487,119,24
235,532,834,6
236,490,234,97
237,620,793,78
238,435,5,68
239,700,765,5
240,418,936,12
241,400,460,48
242,370,798,17
243,402,856,22
244,615,513,75
245,559,60,99
246,330,90,43
247,314,878,30
248,516,866,72
249,353,897,81
250,566,435,28
251,417,783,47
252,441,429,75
253,503,931,51
254,301,782,48
255,508,445,363
256,527,503,90
257,388,6,27
258,301,255,11
259,394,738,78
260,378,127,51
261,675,131,58
262,602,384,58
263,644,27,38
264,625,591,4
265,451,242,54
266,306,716,42
267,456,67,83
268,407,232,1
269,496,575,76
270,370,620,73
271,617,186,9
272,527,874,5
273,485,674,58
274,357,174,53
275,372,274,48
276,572,365,57
277,469,632,39
278,386,679,45
279,623,72,48
280,434,427,92
281,611,134,48
282,565,938,70
283,566,106,47
284,321,740,55
285,693,248,18
286,409,575,42
287,578,750,69
288,658,804,15
289,388,867,70
290,355,667,6
291,629,559,91
292,454,362,71
293,469,82,26
294,350,687,53
295,421,816,19
296,380,695,30
297,381,516,37
298,376,395,60
299,634,242,84
300,464,226,77
301,413,802,5
302,562,256,10
303,437,269,78
304,450,55,34
305,657,612,79
306,487,364,7
307,672,164,35
308,659,445,63
309,550,437,58
