411,11,0
425,2,0
734,21,0
4314,8,0
3599,16,0
3577,6,0
3720,18,1
3590,3,1
2234,22,1
3946,26,1
3978,5,1
1500,19,1
4535,20,1
4298,9,2
675,25,2
1717,30,2
1437,17,2
1165,19,3
4872,31,3
959,11,12
2803,9,17
3731,11,18
1481,11,19
4977,9,22
4855,9,28
3169,11,27
2818,9,33
3326,18,33
3530,18,42
3747,11,33
447,2,41
1027,11,45
2198,25,32
1734,9,37
1608,31,8
4868,21,46
3147,18,52
3830,3,52
26,17,13
3282,2,53
3332,8,54
52,31,57
3748,9,46
2269,19,31
3010,16,66
2931,9,63
1940,11,58
1569,18,69
4803,19,43
4972,21,59
3267,3,70
3622,25,40
1396,2,71
3411,31,57
263,8,71
621,26,74
4011,31,80
943,6,79
2854,11,82
403,21,82
4467,16,90
1018,5,93
3811,20,91
2997,25,62
257,9,83
3608,30,93
4540,25,90
429,17,98
498,18,99
1752,2,99
3086,30,93
1850,3,99
2132,19,101
1925,19,101
693,8,109
2382,3,99
4103,21,112
2614,26,113
3211,31,121
4805,17,98
2553,6,111
1932,4,10
1959,9,110
3888,11,124
1684,22,30
4667,16,127
1370,16,130
3924,5,133
915,16,134
1955,30,137
3775,3,142
4967,17,144
2552,5,145
2530,25,122
2890,8,148
404,25,136
789,16,149
1552,19,149
3868,6,150
129,2,152
34,30,152
2589,3,154
2761,9,154
2275,18,155
1868,5,165
4814,17,144
4721,22,63
4023,30,152
1821,25,152
880,17,165
2515,21,169
1267,5,165
4185,8,171
717,26,172
1501,16,176
1887,22,98
2634,6,176
453,31,179
3419,11,175
4239,20,116
1157,17,176
169,2,187
549,19,187
3772,30,197
2201,18,203
3152,9,205
2122,3,216
4546,17,220
682,5,223
4248,20,162
1812,6,224
3475,26,230
1320,17,233
2249,16,257
1605,11,247
112,21,239
4275,8,238
3192,31,257
3877,2,265
2321,19,265
164,18,267
2404,9,270
4354,30,279
223,5,223
4775,3,284
1301,5,293
3177,17,293
3507,26,296
4737,17,293
238,30,279
1840,6,288
909,20,211
4709,31,257
2971,22,134
10,8,308
4460,11,314
3921,19,265
3597,25,196
1268,21,330
747,2,335
3144,20,268
1198,18,335
2675,31,339
1215,25,270
1170,19,318
929,22,189
4699,31,339
62,20,337
4776,9,341
3649,16,350
3337,17,350
1791,25,345
4503,30,347
3488,22,248
2162,30,352
3349,19,358
4553,6,359
2897,19,375
3199,22,312
1306,3,377
2556,3,377
2221,17,385
77,26,387
3743,4,38
2794,22,384
2864,26,387
1822,19,101
1088,26,59
1187,19,42
2364,5,12
3668,17,68
2112,16,72
912,16,55
3801,9,61
364,30,57
320,8,15
3388,18,70
937,19,76
2902,30,14
4344,3,39
4396,30,10
