9280,0,0
8901,7,0
9835,10,0
8944,9,0
7138,12,0
4424,4,0
7624,9,0
496,12,0
739,4,0
1521,7,0
7978,5,0
95,9,0
2854,0,0
6332,12,0
171,12,0
2408,5,0
5233,5,1
405,3,1
9770,5,1
1536,3,1
7214,3,1
4885,13,1
6761,13,1
9283,11,1
6166,11,1
6500,11,1
9027,13,1
1600,11,1
4850,14,1
8755,14,1
3694,14,1
8248,14,1
3659,14,1
9103,14,1
9054,14,2
7504,14,2
4406,2,2
5941,2,2
4451,2,2
7190,6,2
9419,2,2
7007,6,2
6703,14,2
5164,6,2
3495,6,2
1745,6,2
3242,6,2
7926,15,2
2466,15,2
3962,15,2
425,15,3
7794,15,3
6866,15,3
2123,8,3
4669,15,3
3085,8,3
5678,8,3
2411,15,3
7717,2,3
1292,8,3
2464,8,3
7449,5,3
6990,8,3
8979,6,3
5811,1,4
4394,8,4
4017,1,4
8425,1,4
9896,1,4
8436,1,4
657,1,4
3813,0,4
4919,0,7
143,10,7
4300,1,12
2684,1,14
7086,14,16
2812,15,17
9545,9,15
3649,3,16
8747,4,12
6986,11,15
1271,8,9
9587,11,9
621,4,7
4078,3,15
152,5,17
6154,3,7
4522,4,6
3667,11,17
396,11,5
542,12,5
8291,12,6
3597,1,12
1500,9,14
8861,0,15
6861,1,5
6670,9,9
726,11,9
1941,12,4
6797,5,5
1537,10,15
2858,4,10
8971,7,18
3042,3,22
788,14,22
5952,1,18
9999,1,18
4255,7,18
5975,11,7
9371,14,9
4605,1,15
1812,7,6
559,9,11
3758,15,11
4057,0,8
1986,2,17
2796,0,14
1670,3,22
1487,13,19
2031,11,20
9004,6,20
2530,6,19
7043,7,11
8885,0,16
8068,4,20
1164,14,16
1563,5,8
8387,10,5
3573,0,17
8965,12,4
1505,10,16
9937,3,5
519,8,11
8586,2,11
2158,1,10
8611,7,15
3391,8,4
8613,5,13
7783,1,16
6013,8,4
5698,11,7
514,9,24
7141,15,24
999,5,21
452,0,23
5341,2,21
2402,8,21
4316,5,21
3501,9,22
957,8,22
8585,13,22
9891,14,24
8323,9,21
967,2,21
1243,10,23
7023,7,13
4157,14,10
1807,9,19
8556,1,4
9919,7,23
3570,4,23
6179,8,10
8177,11,19
56,1,12
9123,0,8
2774,2,19
6597,3,6
9048,2,10
7622,6,22
1724,13,14
7507,9,6
1051,12,21
364,11,15
8365,8,15
8229,9,4
7630,12,17
114,3,7
6509,0,10
2741,2,12
9990,10,21
6135,9,6
228,1,12
7050,10,23
4371,5,23
3340,11,10
1123,2,16
5143,12,17
7280,11,11
7087,5,6
5460,4,20
2386,11,6
6805,3,14
9879,11,17
9061,11,17
1900,15,18
2229,4,17
384,7,18
527,11,6
