流id,流带宽，起始时间，发送时间
0,178,667,43
1,99,378,97
2,192,228,66
3,145,167,20
4,103,129,79
5,15,69,24
6,198,157,40
7,185,147,72
8,72,725,17
9,113,406,51
10,196,66,25
11,190,735,13
12,34,105,53
13,176,460,56
14,195,658,89
15,24,43,4
16,116,266,36
17,75,170,25
18,18,474,77
19,62,638,35
20,154,228,429
21,145,217,36
22,74,785,98
23,33,148,1
24,153,109,98
25,99,6,33
26,35,501,31
27,146,185,14
28,131,690,45
29,49,633,75
30,86,164,20
31,112,689,21
32,155,513,94
33,106,156,80
34,60,439,546
35,14,620,6
36,44,260,8
37,124,680,13
38,161,70,58
39,129,257,12
40,30,291,20
41,119,403,56
42,48,784,88
43,76,768,67
44,50,144,21
45,99,44,84
46,85,721,24
47,37,552,57
48,165,238,95
49,77,491,74
50,127,704,95
51,141,174,45
52,196,150,510
53,49,116,1
54,194,590,60
55,139,676,5
56,67,12,63
57,118,784,80
58,152,591,73
59,14,521,27
60,82,71,23
61,111,527,38
62,44,71,25
63,175,484,70
64,31,7,13
65,44,298,80
66,129,142,23
67,48,64,24
68,121,446,34
69,112,735,55
70,107,596,3
71,86,799,6
72,46,523,90
73,121,103,93
74,179,529,54
75,86,259,87
76,181,587,82
77,113,585,42
78,135,728,80
79,14,769,79
80,187,638,48
81,180,363,97
82,156,428,34
83,143,346,43
84,32,168,42
85,112,788,68
86,45,591,50
87,104,588,86
88,99,589,94
89,70,193,58
90,26,139,85
91,125,562,68
92,145,595,76
93,121,532,65
94,124,719,12
95,33,0,36
96,56,387,89
97,23,158,29
98,138,59,345
99,15,366,97
100,151,505,90
101,154,187,19
102,83,306,39
103,80,28,32
104,176,435,66
105,94,425,30
106,166,59,87
107,37,725,16
108,93,638,43
109,12,555,81
110,142,609,13
111,125,502,18
112,145,663,8
113,31,799,100
114,90,7,74
115,53,403,27
116,86,119,48
117,129,686,99
118,118,607,87
119,29,511,55
120,188,749,6
121,183,12,85
122,159,71,84
123,194,88,23
124,37,677,96
125,150,405,65
126,167,685,31
127,112,619,65
128,26,66,85
129,157,254,24
130,71,600,351
131,121,158,50
132,121,269,54
133,181,180,51
134,44,445,11
135,181,30,92
136,109,738,453
137,191,711,48
138,187,50,63
139,89,316,67
140,20,448,84
141,47,429,81
142,186,20,60
143,183,7,19
144,65,675,363
145,110,89,90
146,95,770,86
147,54,142,95
148,50,607,64
149,15,81,55
150,43,148,83
151,93,705,22
152,189,14,12
153,27,109,100
154,94,633,86
155,127,580,93
156,26,623,6
157,17,87,37
158,17,167,35
159,140,625,34
160,159,600,54
161,93,291,41
162,56,275,97
163,42,604,3
164,99,111,38
165,174,386,4
166,187,739,50
167,95,161,6
168,151,124,35
169,177,683,62
170,29,193,58
171,21,0,54
172,167,417,99
173,151,561,77
174,133,37,73
175,35,71,6
176,139,509,4
177,161,665,93
178,38,118,74
179,119,460,33
180,105,595,1
181,173,333,26
182,158,628,8
183,128,110,90
184,47,622,95
185,155,678,16
186,38,616,48
187,151,516,40
188,184,251,39
189,186,197,32
190,163,26,61
191,95,703,61
192,158,361,85
193,185,249,11
194,187,236,62
195,96,370,13
196,70,98,70
197,105,639,73
198,65,751,5
199,71,773,23
200,48,68,88
201,43,648,73
202,143,758,93
203,32,517,94
204,153,698,98
205,138,795,49
206,118,788,81
207,47,375,3
208,72,378,68
209,48,153,62
210,164,365,54
211,93,448,26
212,196,724,501
213,46,178,18
214,109,317,92
215,122,574,51
216,157,153,88
217,25,278,60
218,132,499,27
219,115,519,71
220,124,410,6
221,35,525,48
222,57,308,39
223,112,239,20
224,77,200,90
225,185,32,4
226,58,210,75
227,35,475,84
228,103,12,78
229,71,302,21
230,87,437,58
231,195,290,19
232,113,482,64
233,159,358,82
234,195,80,60
235,200,671,37
236,89,375,60
237,122,25,40
238,151,252,71
239,59,418,87
240,67,433,56
241,163,581,16
242,177,330,3
243,87,584,95
244,32,491,26
245,85,531,34
246,73,639,99
247,15,371,8
248,151,170,56
249,88,575,70
250,175,754,49
251,14,196,81
252,107,104,94
253,200,381,59
254,172,305,30
255,125,623,90
256,72,520,84
257,66,465,44
258,64,612,27
259,190,355,18
260,84,616,87
261,159,765,54
262,20,706,82
263,33,574,435
264,155,46,30
265,186,12,64
266,15,562,47
267,94,358,30
268,75,79,18
269,82,307,96
270,191,602,98
271,162,107,73
272,168,428,6
273,130,775,459
274,130,783,5
275,21,308,14
276,64,622,31
277,121,346,17
278,146,93,10
279,66,159,94
280,115,556,9
281,123,85,18
282,129,174,97
283,74,104,51
284,169,518,45
285,85,395,90
286,197,733,62
287,147,364,59
288,167,778,28
289,21,767,79
290,106,356,30
291,151,19,81
292,171,36,50
293,189,748,73
294,31,232,47
295,145,608,27
296,108,761,324
297,51,752,80
298,133,43,7
299,14,573,57
300,35,598,52
301,188,297,62
302,105,228,53
303,75,454,98
304,174,442,56
305,123,483,14
306,18,627,67
307,16,705,41
308,179,58,46
309,117,722,58
310,155,480,23
311,195,269,27
312,156,566,39
313,140,393,91
314,186,265,93
315,131,710,52
316,130,138,80
317,125,796,86
318,149,79,96
319,86,293,43
320,58,363,21
321,166,78,32
322,163,445,14
323,88,435,54
324,164,719,58
325,192,250,5
326,58,573,9
327,13,427,6
328,168,267,18
329,165,631,79
330,10,387,94
331,74,54,93
332,32,747,58
333,140,381,49
334,42,259,94
335,56,584,43
336,122,787,67
337,85,753,86
338,95,502,23
339,62,703,34
340,145,344,13
341,143,313,80
342,27,698,53
343,85,414,16
344,46,163,41
345,92,54,99
346,22,777,35
347,31,311,89
348,54,272,89
349,197,115,13
350,34,436,69
351,20,619,77
352,153,150,47
353,99,669,54
354,146,228,9
355,29,623,61
356,110,600,42
357,28,454,91
358,46,407,39
359,135,45,29
360,18,285,22
361,95,50,34
362,163,548,78
363,85,282,34
364,95,15,79
365,105,504,77
366,62,792,14
367,50,80,31
368,158,634,28
369,183,286,22
370,76,773,50
371,97,108,74
372,151,384,80
373,69,585,10
374,67,87,4
375,42,131,36
376,160,368,73
377,41,296,60
378,15,556,87
379,177,571,91
380,161,460,95
381,93,147,32
382,25,524,63
383,52,163,81
384,65,18,44
385,179,630,42
386,49,789,82
387,163,77,95
388,83,760,63
389,69,376,2
390,178,491,64
391,129,285,8
392,180,192,29
393,148,617,98
394,154,527,100
395,157,38,87
396,30,5,91
397,170,784,39
398,110,151,47
399,84,636,8
400,109,364,33
401,159,212,98
402,27,199,39
403,184,387,81
404,107,142,79
405,133,1,15
406,81,666,81
407,38,210,43
408,164,750,56
409,36,393,68
410,18,594,58
411,23,729,48
412,176,515,38
413,171,450,1
414,92,800,90
415,32,56,57
416,94,317,1
417,154,407,8
418,179,586,23
419,88,395,13
420,96,677,84
421,163,506,38
422,11,380,47
423,113,516,59
424,147,543,57
425,163,3,14
426,98,547,52
427,168,740,44
428,81,59,11
429,130,516,45
430,54,728,87
431,190,79,27
432,157,725,2
433,41,367,61
434,155,241,85
435,161,766,48
436,170,507,52
437,55,202,93
438,181,357,54
439,182,448,78
440,21,214,98
441,108,663,98
442,176,600,58
443,165,517,9
444,105,156,98
445,200,797,52
446,141,42,94
447,106,280,16
448,150,147,62
449,38,753,65
450,74,485,87
451,179,345,37
452,30,23,98
453,129,445,31
454,21,235,35
455,28,164,98
456,77,444,35
457,172,241,59
458,30,464,52
459,145,662,97
460,113,752,34
461,190,257,12
462,22,669,82
463,117,360,73
464,116,584,4
465,63,275,49
466,98,313,55
467,123,203,4
468,153,753,98
469,129,587,15
470,117,351,19
471,102,367,34
472,171,624,96
473,158,583,42
474,100,227,13
475,122,171,64
476,30,335,58
477,27,448,62
478,88,616,45
479,169,643,54
480,27,540,72
481,101,100,97
482,128,234,33
483,135,95,3
484,102,313,77
485,40,182,35
486,156,742,84
487,45,444,59
488,108,752,84
489,73,47,28
490,69,459,12
491,17,76,9
492,55,503,67
493,180,460,77
494,119,404,4
495,180,508,54
496,87,0,52
497,83,687,24
498,158,33,100
499,88,490,64
500,128,152,60
501,94,423,67
502,37,234,46
503,34,225,81
504,194,15,77
505,53,97,14
506,110,237,42
507,28,770,3
508,33,658,46
509,162,650,84
510,185,171,88
511,176,325,58
512,93,324,31
513,36,542,95
514,100,24,513
515,125,675,2
516,177,84,90
517,199,107,38
518,129,264,79
519,41,11,54
520,181,721,489
521,36,300,48
522,178,128,81
523,142,753,63
524,98,259,34
525,138,720,68
526,168,371,89
527,55,6,37
528,156,290,14
529,74,381,31
530,112,667,84
531,100,496,47
532,128,737,34
533,183,527,80
534,85,718,92
535,107,482,5
536,72,232,20
537,109,65,30
538,47,699,91
539,107,581,34
540,165,174,79
541,97,718,56
542,24,5,69
543,115,376,55
544,109,317,64
545,126,236,59
546,32,775,64
547,168,198,76
548,181,332,48
549,97,386,59
550,118,218,85
551,131,181,23
552,66,520,40
553,149,66,75
554,190,275,87
555,47,430,75
556,106,696,44
557,120,632,57
558,122,754,43
559,49,11,94
560,22,395,51
561,182,645,60
562,119,634,52
563,113,788,10
564,134,191,93
565,82,744,20
566,88,292,55
567,24,369,51
568,36,425,60
569,46,340,53
570,55,724,49
571,140,716,76
572,73,672,37
573,118,538,28
574,108,112,32
575,11,40,8
576,193,128,12
577,198,437,33
578,190,151,17
579,189,286,27
580,54,489,60
581,33,564,70
582,93,223,30
583,25,106,55
584,148,441,84
585,92,84,62
586,118,54,65
587,34,258,62
588,30,762,65
589,118,513,66
590,142,770,30
591,169,478,46
592,157,547,74
593,35,541,91
594,127,417,87
595,80,793,23
596,58,734,16
597,189,351,69
598,139,5,85
599,10,704,27
600,70,452,82
601,151,510,74
602,130,299,72
603,119,289,37
604,78,77,56
605,126,38,63
606,37,434,46
607,150,179,54
608,94,261,50
609,158,50,56
610,59,729,16
611,29,169,24
612,54,467,74
613,12,269,27
614,120,755,100
615,125,769,80
616,104,502,94
617,95,754,3
618,118,292,38
619,19,213,38
620,92,587,71
621,131,7,570
622,56,491,59
623,10,211,9
624,125,240,336
625,44,71,19
626,67,278,53
627,104,62,22
628,120,169,15
629,42,292,86
630,149,615,330
631,37,324,37
632,73,138,88
633,154,21,96
634,167,412,98
635,70,533,30
636,154,381,66
637,26,196,90
638,156,444,82
639,193,233,74
640,64,657,59
641,20,715,55
642,174,531,50
643,55,85,67
644,167,527,22
645,30,160,52
646,172,570,4
647,170,199,62
648,60,538,465
649,11,529,1
650,169,462,70
651,68,423,89
652,81,80,91
653,153,538,6
654,191,670,99
655,188,678,83
656,97,754,49
657,103,4,36
658,135,663,35
659,27,165,7
660,132,389,5
661,108,350,65
662,200,614,57
663,60,132,59
664,61,275,9
665,66,424,29
666,46,162,88
667,145,462,84
668,147,448,77
669,94,447,75
670,12,76,98
671,175,748,15
672,78,376,78
673,93,474,89
674,57,675,47
675,120,516,46
676,193,567,60
677,14,665,48
678,30,114,5
679,160,588,56
680,66,278,5
681,60,773,58
682,173,561,24
683,114,523,29
684,10,147,39
685,10,399,56
686,184,524,10
687,158,571,74
688,177,411,23
689,26,496,11
690,152,344,21
691,104,793,40
692,24,597,64
693,184,692,26
694,198,32,78
695,151,612,78
696,74,626,55
697,196,698,10
698,74,170,74
699,31,462,25
700,192,590,42
701,119,435,23
702,58,207,86
703,11,626,8
704,84,47,41
705,63,471,23
706,151,193,315
707,96,56,58
708,112,655,95
709,195,301,53
710,15,187,63
711,42,407,73
712,194,373,13
713,95,96,86
714,99,719,35
715,89,202,93
716,77,381,100
717,72,211,29
718,23,718,74
719,187,356,46
720,191,463,79
721,130,447,39
722,109,554,11
723,94,492,73
724,124,553,85
725,168,120,336
726,38,9,88
727,27,131,93
728,16,526,55
729,131,399,46
730,93,276,63
731,71,367,65
732,195,617,4
733,81,103,6
734,15,340,33
735,57,122,12
736,172,350,48
737,64,343,83
738,107,737,84
739,151,0,92
740,131,573,15
741,163,178,94
742,125,187,95
743,165,249,39
744,137,606,66
745,149,195,44
746,107,43,28
747,150,744,77
748,52,47,26
749,70,302,21
750,145,431,27
751,147,398,97
752,36,533,57
753,63,522,516
754,178,252,79
755,120,323,3
756,55,655,32
757,160,713,70
758,114,685,80
759,75,653,85
760,37,649,84
761,197,655,68
762,49,254,76
763,188,595,51
764,31,132,16
765,146,740,23
766,149,343,8
767,60,265,71
768,150,46,93
769,14,604,89
770,195,529,47
771,15,170,83
772,117,445,80
773,151,585,28
774,98,664,546
775,194,777,31
776,32,219,13
777,135,557,75
778,106,276,74
779,35,128,82
780,113,226,46
781,147,165,49
782,154,83,22
783,197,38,72
784,186,785,450
785,185,705,5
786,36,309,41
787,54,247,84
788,198,10,14
789,50,738,80
790,23,601,38
791,144,479,41
792,69,237,64
793,165,366,77
794,156,69,71
795,176,129,99
796,164,138,99
797,136,561,45
798,188,359,98
799,132,301,8
800,133,606,450
801,64,718,75
802,189,539,41
803,180,752,32
804,75,686,52
805,157,80,44
806,17,341,70
807,122,455,41
808,47,507,97
809,198,97,10
810,188,390,10
811,11,715,99
812,11,421,86
813,184,497,528
814,180,305,96
815,118,280,66
816,117,401,62
817,165,292,43
818,150,577,93
819,18,374,95
820,109,109,83
821,191,648,88
822,16,510,76
823,22,650,75
824,62,430,8
825,142,34,54
826,178,626,100
827,97,787,22
828,74,649,26
829,146,553,15
830,73,266,20
831,82,780,85
832,46,152,25
833,188,7,68
834,111,621,99
835,121,549,79
836,101,107,81
837,57,637,70
838,104,527,33
839,46,567,57
840,192,587,45
841,25,286,74
842,176,395,79
843,93,61,85
844,55,191,71
845,60,215,32
846,176,786,3
847,140,363,9
848,21,428,92
849,117,319,82
850,163,747,77
851,148,444,35
852,99,788,7
853,106,426,57
854,103,338,86
855,146,608,74
856,115,533,36
857,175,578,56
858,16,639,53
859,117,197,69
860,149,759,83
861,117,708,10
862,178,453,91
863,174,214,99
864,141,562,12
865,53,90,87
866,27,115,12
867,173,123,20
868,110,83,63
869,95,615,5
870,51,201,81
871,122,93,73
872,37,543,32
873,99,708,29
874,49,454,29
875,34,422,24
876,68,699,20
877,13,433,82
878,24,355,63
879,189,781,3
880,156,649,5
881,183,46,46
882,147,157,71
883,89,100,42
884,36,609,2
885,87,19,38
886,88,375,23
887,137,231,65
888,47,599,80
889,144,373,9
890,114,288,10
891,38,775,82
892,117,466,5
893,118,655,14
894,184,285,39
895,130,556,41
896,141,85,50
897,12,558,534
898,66,687,80
899,116,521,3
900,21,271,39
901,40,451,50
902,13,700,66
903,89,725,411
904,54,197,45
905,33,397,85
906,171,280,81
907,158,450,89
908,88,224,59
909,124,362,89
910,49,69,384
911,142,464,21
912,199,221,33
913,73,61,30
914,11,542,86
915,178,401,24
916,89,321,99
917,162,36,74
918,50,302,16
919,51,149,22
920,30,90,46
921,98,702,49
922,158,454,42
923,38,418,37
924,192,632,88
925,197,500,61
926,132,384,55
927,59,464,49
928,154,719,40
929,104,279,57
930,173,139,537
931,87,461,48
932,88,573,40
933,166,693,21
934,64,435,597
935,48,63,12
936,156,625,22
937,24,692,77
938,150,484,48
939,132,68,504
940,25,213,55
941,119,728,47
942,118,139,22
943,192,17,44
944,57,317,74
945,22,65,11
946,161,192,48
947,58,36,32
948,111,270,99
949,49,732,52
950,40,644,100
951,95,597,74
952,26,265,49
953,185,418,17
954,50,699,43
955,24,297,68
956,102,606,18
957,30,22,40
958,43,87,69
959,56,327,7
960,98,61,21
961,24,673,52
962,26,423,75
963,29,323,83
964,173,701,25
965,188,611,98
966,63,37,52
967,47,21,51
968,137,269,5
969,97,551,15
970,99,107,57
971,61,514,41
972,149,136,14
973,153,37,66
974,127,395,92
975,11,783,76
976,68,106,79
977,51,397,45
978,18,222,354
979,101,339,40
980,84,125,79
981,164,658,15
982,103,469,414
983,37,230,94
984,108,383,43
985,19,450,42
986,113,392,30
987,116,784,80
988,107,137,27
989,76,497,100
990,137,464,67
991,41,277,38
992,74,550,94
993,55,792,57
994,106,284,71
995,166,413,55
996,180,179,42
997,71,591,24
998,82,388,77
999,18,21,66
1000,136,712,16
1001,60,78,83
1002,136,517,4
1003,71,571,29
1004,186,583,3
1005,66,336,73
1006,158,156,61
1007,25,253,18
1008,95,99,29
1009,161,713,11
1010,96,242,83
1011,31,256,97
1012,24,573,35
1013,127,734,36
1014,171,442,23
1015,41,50,3
1016,124,740,2
1017,154,498,83
1018,105,669,52
1019,186,215,88
1020,192,758,84
1021,22,122,27
1022,67,52,47
1023,117,796,74
1024,136,295,46
1025,135,286,52
1026,200,616,88
1027,116,627,61
1028,84,426,70
1029,177,538,94
1030,118,578,9
1031,96,782,2
1032,182,731,85
1033,56,799,54
1034,147,511,66
1035,59,187,1
1036,68,437,95
1037,135,630,55
1038,107,570,29
1039,139,203,98
1040,156,793,84
1041,150,298,56
1042,89,341,10
1043,29,294,8
1044,138,649,39
1045,196,699,19
1046,152,370,57
1047,79,315,4
1048,191,287,57
1049,86,541,51
1050,73,771,55
1051,91,21,76
1052,113,493,56
1053,157,214,38
1054,192,48,73
1055,151,31,28
1056,71,789,68
1057,59,779,78
1058,98,309,44
1059,40,43,80
1060,171,346,82
1061,10,728,51
1062,198,480,86
1063,67,33,2
1064,151,73,92
1065,155,169,11
1066,98,535,43
1067,175,156,23
1068,109,742,73
1069,73,324,39
1070,96,56,71
1071,34,168,46
1072,78,721,29
1073,154,548,29
1074,45,295,100
1075,72,742,86
1076,95,340,21
1077,103,490,444
1078,125,339,14
1079,100,548,20
1080,53,561,93
1081,58,717,57
1082,87,713,4
1083,36,84,17
1084,47,104,561
1085,95,112,77
1086,130,599,53
1087,149,430,86
1088,162,262,67
1089,145,640,23
1090,34,49,61
1091,173,704,64
1092,49,480,9
1093,57,588,29
1094,148,665,36
1095,79,9,8
1096,70,16,15
1097,198,423,71
1098,111,132,30
1099,116,108,9
1100,39,152,86
1101,169,681,81
1102,151,493,80
1103,36,345,69
1104,33,249,71
1105,32,237,69
1106,167,795,86
1107,57,389,22
1108,43,88,98
1109,59,712,42
1110,134,298,88
1111,26,658,6
1112,192,487,55
1113,165,738,90
1114,189,710,4
1115,157,296,38
1116,57,372,89
1117,60,506,70
1118,194,632,29
1119,139,786,75
1120,41,499,23
1121,123,656,64
1122,27,407,98
1123,122,16,90
1124,116,33,79
1125,61,115,97
1126,59,470,71
1127,29,765,348
1128,169,790,49
1129,49,796,3
1130,173,6,87
1131,27,240,76
1132,22,72,71
1133,41,638,71
1134,12,571,15
1135,72,514,43
1136,49,441,62
1137,110,579,13
1138,171,499,34
1139,67,447,87
1140,153,458,42
1141,146,405,84
1142,188,605,30
1143,118,226,9
1144,51,544,24
1145,177,583,19
1146,10,440,81
1147,154,358,50
1148,144,670,37
1149,17,453,73
1150,196,132,16
1151,83,95,67
1152,168,157,22
1153,100,668,1
1154,31,425,53
1155,131,149,63
1156,43,338,38
1157,152,413,70
1158,58,535,30
1159,167,206,63
1160,123,439,5
1161,181,589,41
1162,99,741,22
1163,127,38,11
1164,44,16,70
1165,148,318,44
1166,47,72,72
1167,142,654,15
1168,115,217,384
1169,172,476,83
1170,49,753,42
1171,182,161,39
1172,92,239,32
1173,91,641,5
1174,59,689,61
1175,33,777,54
1176,176,717,73
1177,64,371,73
1178,93,258,4
1179,21,171,28
1180,36,211,85
1181,46,396,25
1182,43,252,43
1183,197,604,51
1184,52,56,82
1185,26,358,16
1186,90,170,79
1187,190,49,36
1188,128,759,95
1189,186,394,66
1190,135,520,19
1191,88,242,20
1192,142,584,30
1193,89,166,12
1194,44,465,44
1195,93,290,57
1196,120,209,13
1197,50,138,83
1198,83,639,30
1199,105,217,43
1200,186,59,72
1201,169,235,42
1202,112,765,70
1203,83,302,41
1204,166,717,4
1205,18,391,74
1206,139,648,43
1207,24,9,13
1208,173,729,46
1209,188,657,46
1210,24,531,99
1211,185,87,96
1212,30,414,24
1213,199,494,93
1214,197,593,85
1215,149,530,31
1216,101,548,69
1217,99,590,41
1218,177,693,79
1219,42,764,12
1220,58,134,72
1221,79,669,13
1222,91,731,57
1223,63,567,83
1224,109,712,15
1225,182,238,74
1226,135,168,15
1227,58,427,5
1228,95,504,86
1229,12,228,21
1230,46,460,81
1231,56,443,21
1232,199,241,62
