流id,流带宽，起始时间，发送时间
0,451,278,56
1,103,799,19
2,655,606,597
3,631,345,65
4,246,807,80
5,386,629,582
6,689,706,30
7,571,478,33
8,655,136,84
9,346,614,21
10,477,811,26
11,478,705,46
12,373,923,25
13,246,580,47
14,232,493,37
15,581,465,54
16,544,508,54
17,648,506,73
18,112,158,98
19,201,682,8
20,229,235,80
21,409,988,459
22,457,318,71
23,445,312,98
24,402,277,83
25,136,412,24
26,483,137,66
27,624,539,93
28,145,147,10
29,151,421,56
30,307,216,49
31,548,917,94
32,279,106,573
33,647,194,83
34,196,184,90
35,219,530,31
36,216,154,49
37,119,220,31
38,297,764,38
39,164,362,21
40,185,935,84
41,221,47,50
42,316,216,24
43,596,200,36
44,242,51,25
45,693,840,28
46,311,620,444
47,602,957,78
48,468,930,43
49,606,955,42
50,395,884,47
51,177,889,69
52,120,126,93
53,584,705,21
54,351,887,5
55,451,192,95
56,479,272,66
57,236,197,86
58,191,577,66
59,468,267,50
60,396,971,99
61,668,211,27
62,239,361,447
63,170,523,14
64,372,759,78
65,410,684,92
66,577,683,76
67,294,365,89
68,379,772,43
69,525,396,79
70,307,638,47
71,621,54,62
72,605,488,44
73,423,93,87
74,645,103,12
75,698,460,85
76,204,315,31
77,159,127,19
78,636,324,93
79,439,721,33
80,485,319,95
81,610,41,93
82,572,877,100
83,667,636,8
84,508,102,28
85,382,621,2
86,441,72,6
87,649,110,74
88,398,707,52
89,331,662,10
90,524,996,25
91,125,998,34
92,688,449,65
93,404,661,21
94,144,644,61
95,644,63,78
96,429,882,61
97,493,492,49
98,619,746,74
99,196,849,67
100,119,619,65
101,326,709,75
102,499,705,6
103,416,833,36
104,414,155,90
105,647,832,27
106,616,300,55
107,361,732,56
108,649,123,58
109,578,602,79
110,366,81,90
111,598,730,62
112,336,759,69
113,141,289,46
114,217,920,2
115,499,854,51
116,379,151,84
117,457,403,84
118,303,42,62
119,327,323,38
120,466,162,53
121,254,515,24
122,109,397,17
123,244,364,48
124,226,997,58
125,347,613,36
126,339,79,68
127,573,953,1
128,617,735,2
129,165,647,7
130,327,679,68
131,484,318,75
132,256,818,58
133,290,263,19
134,219,848,4
135,406,197,55
136,447,144,85
137,486,350,453
138,606,308,95
139,556,100,57
140,308,418,486
141,643,581,27
142,403,610,80
143,592,383,2
144,674,369,75
145,629,445,83
146,435,63,91
147,395,571,82
148,457,257,11
149,229,292,6
150,671,75,91
151,142,708,9
152,204,209,6
153,371,107,441
154,390,47,31
155,305,481,25
156,539,875,75
157,309,978,25
158,586,140,47
159,673,868,58
160,195,229,49
161,614,831,43
162,199,568,37
163,409,976,76
164,260,149,65
165,119,106,498
166,686,3,34
167,425,500,5
168,413,841,93
169,173,356,79
170,366,125,76
171,398,792,84
172,484,193,33
173,249,531,84
174,241,13,14
175,429,868,77
176,307,847,95
177,225,375,67
178,415,940,46
179,682,10,31
180,615,120,76
181,548,31,51
182,531,884,26
183,378,216,11
184,668,310,43
185,673,81,22
186,421,938,16
187,446,187,92
188,677,428,32
189,191,252,5
190,231,760,96
191,143,967,52
192,314,118,87
193,405,227,52
194,517,321,11
195,224,615,591
196,335,885,6
197,400,935,306
198,498,704,76
199,361,937,23
200,486,626,25
201,227,371,80
202,469,287,6
203,600,366,36
204,397,924,16
205,164,122,14
206,698,323,68
207,580,888,71
208,438,810,2
209,170,901,43
210,218,353,67
211,427,728,72
212,617,223,29
213,463,808,76
214,286,983,51
215,564,825,73
216,464,539,5
217,557,539,54
218,584,202,59
219,115,145,97
220,669,242,17
221,176,143,92
222,163,920,57
223,692,461,51
224,337,338,12
225,574,520,33
226,535,674,18
227,585,963,19
228,513,619,4
229,329,789,99
230,655,515,45
231,372,817,31
232,619,377,74
233,611,85,79
234,362,63,24
235,674,737,95
236,280,777,69
237,561,304,66
238,137,246,28
239,503,399,99
240,260,353,78
241,328,570,14
242,264,271,88
243,518,713,16
244,613,346,13
245,639,834,11
246,346,176,60
247,533,147,81
248,249,367,24
249,210,974,68
250,655,78,79
251,697,242,45
252,641,503,35
253,505,753,83
254,259,672,62
255,153,176,33
256,653,1000,28
257,468,443,2
258,495,18,96
259,118,673,36
260,514,702,69
261,684,468,15
262,561,190,84
263,602,74,99
264,639,824,40
265,408,825,63
266,153,187,89
267,128,909,30
268,290,397,86
269,564,516,4
270,312,623,66
271,490,479,55
272,388,418,25
273,143,833,54
274,641,120,4
275,587,365,93
276,592,529,88
277,524,61,28
278,565,295,26
279,457,485,41
280,697,790,63
281,114,251,99
282,596,68,516
283,173,698,52
284,564,978,456
285,383,965,77
286,219,217,58
287,112,741,19
288,196,466,4
289,166,298,73
290,320,647,50
291,195,300,84
292,618,321,65
293,399,748,94
294,111,116,59
295,463,195,87
296,603,199,96
297,658,190,40
298,648,370,64
299,547,922,43
300,305,50,64
301,482,368,90
302,437,300,42
303,548,259,7
304,491,989,62
305,445,595,600
306,318,627,61
307,677,174,90
308,542,656,53
309,141,737,29
310,583,958,6
311,592,692,37
312,588,20,76
313,387,66,51
314,300,773,85
315,436,534,5
316,313,514,29
317,145,329,7
318,499,182,97
319,550,956,56
320,469,381,99
321,462,369,5
322,496,510,79
323,653,145,19
324,391,903,95
325,436,776,45
326,131,115,82
327,250,72,1
328,156,787,56
329,656,521,543
330,591,835,32
331,430,483,39
332,110,972,86
333,105,622,20
334,227,744,96
335,113,144,5
336,337,891,70
337,127,865,73
338,688,22,12
339,426,247,14
340,331,986,53
341,174,799,36
342,668,391,83
343,430,4,27
344,188,435,50
345,646,436,74
346,679,49,29
347,414,516,60
348,538,210,89
349,293,606,85
350,681,977,16
351,317,974,29
352,617,950,76
353,434,959,57
354,186,556,34
355,255,277,59
