流id,流带宽，起始时间，发送时间
0,377,6585,69
1,206,2975,123
2,377,7516,29
3,381,3566,127
4,486,4193,106
5,414,6993,765
6,384,5771,111
7,448,9017,120
8,364,5037,36
9,269,2986,194
10,228,7527,166
11,377,4411,18
12,477,697,57
13,213,4638,4
14,286,4143,39
15,291,3540,59
16,263,3158,51
17,480,9626,175
18,389,4205,185
19,344,5089,49
20,475,109,142
21,419,5817,12
22,431,7277,372
23,222,5163,70
24,375,2710,79
25,491,679,102
26,202,8560,70
27,461,8479,6
28,365,3184,194
29,331,4255,53
30,300,7045,117
31,437,9016,95
32,229,732,178
33,500,9347,114
34,434,9184,32
35,485,4958,65
36,256,2039,1
37,282,1383,141
38,219,2401,77
39,345,6548,180
40,388,569,26
41,267,1143,148
42,375,1405,192
43,474,8986,194
44,316,8128,28
45,450,7711,56
46,363,9107,9
47,250,2507,186
48,209,9536,21
49,433,3022,23
50,278,760,6
51,461,4116,187
52,317,6162,123
53,289,2924,164
54,219,2871,37
55,203,3348,145
56,213,4175,126
57,386,3557,92
58,277,9351,147
59,335,2826,73
60,288,9932,127
61,219,244,20
62,423,1839,23
63,206,2356,6
64,406,6251,156
65,269,1873,136
66,398,1405,41
67,452,6417,149
68,309,2873,128
69,418,7568,19
70,342,2292,61
71,324,9415,41
72,439,5679,10
73,335,5142,52
74,313,986,93
75,304,9136,49
76,478,4104,162
77,334,120,165
78,340,8450,46
79,284,2212,42
80,483,4181,129
81,202,3053,25
82,306,673,7
83,434,7645,80
84,224,2649,99
85,378,5550,174
86,383,937,18
87,259,2976,24
88,253,2422,24
89,498,2664,192
90,416,6553,173
91,350,9748,159
92,328,8503,169
93,476,5851,191
94,367,5191,199
95,260,9647,8
96,241,1445,49
97,289,4860,20
98,365,423,136
99,317,5613,37
100,463,3280,17
101,466,1221,186
102,456,5967,690
103,362,5017,176
104,338,4958,184
105,210,8022,136
106,437,7954,148
107,301,5503,62
108,310,3337,128
109,282,3684,178
110,346,4657,18
111,308,7647,771
112,482,1054,47
113,440,2403,190
114,412,715,148
115,404,1143,159
116,335,7048,164
117,362,2371,159
118,301,4202,100
119,231,9618,90
120,229,5199,29
121,263,1713,24
122,430,6082,18
123,333,4477,603
124,203,2942,180
125,493,6024,33
126,485,6543,135
127,376,1293,49
128,480,7570,4
129,291,4309,190
130,497,8687,140
131,479,5184,30
132,343,6036,876
133,227,6044,136
134,250,3791,96
135,396,3053,37
136,352,4418,63
