3251,70,0
4055,53,0
4896,9,1
10804,67,1
10094,34,1
6151,17,3
13425,62,4
3892,39,4
8562,48,4
1603,32,5
10853,55,5
284,21,5
5661,13,6
16344,5,7
8948,36,9
12354,43,9
940,38,10
16954,0,11
17343,47,13
8534,56,13
16508,22,15
5770,3,16
12650,6,16
12061,58,17
12553,10,17
8383,19,17
13515,64,17
11273,27,18
3944,45,18
12074,59,18
5936,40,18
3258,26,19
10845,16,19
9249,41,19
821,33,20
8731,50,20
18883,69,20
11905,69,20
19111,60,21
12813,4,21
11974,4,21
19448,52,22
4266,8,23
1957,28,23
19245,28,24
9493,25,24
16834,11,25
14879,35,25
13773,25,25
8168,23,26
4589,23,26
14647,8,26
18574,66,26
9315,35,28
15626,66,28
897,29,29
14966,29,29
2508,29,30
4324,18,31
19694,18,32
15139,44,33
3613,49,33
18470,49,33
7642,44,34
12923,51,35
17360,7,37
14082,14,37
16576,24,38
14435,14,38
16262,30,38
18600,51,38
14438,68,38
7833,65,39
18464,20,40
5353,30,40
14206,31,40
4911,15,41
12489,65,42
1178,71,42
8248,54,43
18304,46,43
14722,63,45
16052,1,45
19087,2,45
14506,20,45
14851,1,45
4258,46,46
1768,37,47
14795,37,47
10444,15,47
13339,61,48
19839,61,48
8842,57,49
13092,57,50
15711,12,50
19935,12,50
8423,42,52
6440,42,52
15958,2,54
2961,38,54
17176,27,55
3627,53,55
18817,26,56
16448,63,56
3659,24,56
8219,65,56
13762,54,56
645,31,57
5721,63,57
18176,70,58
14840,35,58
11404,53,58
3205,71,59
18706,27,60
4455,26,61
11763,44,62
3151,16,63
15144,41,65
5046,0,64
8370,65,65
5629,42,67
6480,52,67
7108,60,68
17288,7,69
8432,27,65
9914,24,71
16602,68,67
16953,42,70
6924,7,69
3729,5,70
13870,57,76
3841,60,71
4795,20,78
9470,61,79
3501,17,83
5152,1,84
6313,22,85
15952,33,73
15562,11,92
19008,7,87
4737,11,97
7312,2,107
11283,11,97
7191,37,105
15500,36,107
12620,58,108
13277,61,113
13332,39,104
219,44,121
447,70,111
10171,19,123
10946,30,115
7828,4,123
18561,11,117
8526,7,115
18462,26,84
3531,31,112
7917,20,125
19725,41,129
13110,10,134
8439,20,127
19671,8,115
18573,23,137
8501,67,121
11098,42,133
16013,63,144
6891,18,133
16402,42,139
13022,35,144
14373,50,131
7411,68,105
16200,3,146
19951,65,127
19894,2,159
1458,62,94
5716,69,132
13411,54,150
13334,45,119
11150,37,150
17934,15,154
3468,30,155
10563,23,137
17208,0,158
15145,34,122
19941,47,160
15157,44,162
862,48,139
16265,62,118
18888,51,136
14149,66,159
17756,32,99
11562,71,99
14237,2,159
15644,30,160
10489,6,145
7907,24,140
1317,71,162
19162,55,164
437,14,165
1662,1,165
17069,15,167
8556,71,165
5096,1,167
17484,14,167
2492,70,168
7537,55,167
13569,24,168
9236,71,171
13275,14,170
7222,26,154
15667,15,173
11532,26,169
6753,33,171
18491,69,171
19472,49,162
14423,28,157
16790,25,173
18884,28,173
8232,24,174
5977,18,175
7335,20,176
445,43,177
14672,49,183
4504,44,179
18886,37,180
8302,1,181
12778,14,178
19317,55,185
19820,42,185
12738,40,185
12676,57,186
5380,26,184
2423,70,176
9836,28,182
3074,4,188
15132,27,172
6917,21,188
5113,49,183
2082,8,180
2066,29,178
15158,14,186
14158,33,187
16579,7,188
16875,69,185
13211,22,190
17234,28,189
16695,71,193
8491,25,188
10252,53,187
13679,13,180
2468,60,194
16427,11,192
5907,59,195
12380,60,195
15138,30,186
10749,15,198
1315,18,201
10207,1,198
12113,24,192
7511,54,196
19285,63,200
2039,57,199
14567,2,202
11999,20,196
15686,52,210
1181,56,207
10289,30,209
15555,65,207
16840,37,207
9149,9,199
16120,15,212
17355,43,197
3435,26,196
269,44,211
15239,12,209
16199,8,208
13536,11,202
15503,14,203
6921,63,202
12711,59,214
17210,70,207
6344,46,217
7035,38,200
8466,1,216
13480,49,217
19149,25,213
4066,51,218
15527,5,204
19272,59,225
4130,60,227
15465,24,218
13516,49,219
7032,1,226
10856,59,229
17191,38,232
173,40,233
7154,42,231
13810,31,233
18076,36,235
19915,16,236
10423,28,236
9084,31,233
8819,55,228
11961,68,237
3709,46,234
1919,70,217
12438,12,228
14004,54,226
5192,10,237
13853,60,242
19029,46,239
18413,37,238
14952,3,240
16490,57,242
9785,57,242
14503,18,243
11830,24,228
10484,27,246
19947,10,248
11791,26,248
14998,21,247
7288,13,247
10183,63,251
17325,7,246
5343,61,250
6393,19,251
13398,25,256
19721,20,246
15833,53,256
18692,14,257
10447,33,235
5293,4,257
1760,1,259
3046,14,263
61,8,244
1091,2,263
3236,1,268
14687,59,269
15363,71,269
9889,24,263
5609,60,272
17453,4,272
14928,49,255
13831,11,272
9582,22,274
7579,8,280
3006,37,285
16770,1,276
4950,6,269
6611,68,285
8048,54,287
13817,9,278
4831,46,290
16462,66,287
19634,69,223
8691,58,291
3362,18,293
16511,30,280
2162,20,294
13556,37,285
20,2,294
5509,44,296
18423,41,299
18111,43,271
16379,52,302
13011,42,301
10503,3,299
2105,5,260
18952,38,303
17156,63,266
7948,57,303
2080,12,306
4424,49,307
1707,25,266
3375,65,282
15559,51,309
19277,71,312
9987,57,303
8531,61,309
8527,1,301
5688,40,313
6706,39,270
17421,15,313
457,51,309
16995,59,322
16354,60,329
7234,30,316
728,4,330
12583,32,257
8804,56,262
16768,55,326
10661,31,331
19975,7,330
1028,42,313
4053,23,333
9630,65,319
9637,22,335
15303,27,336
15383,68,336
16967,35,336
3291,21,337
10253,14,288
6973,56,265
19166,70,274
7465,2,329
18250,36,337
8568,48,319
19943,28,340
7397,29,286
6264,20,327
17471,26,345
19659,13,327
6546,33,319
13900,11,345
13701,31,348
4906,10,349
13723,25,355
14339,16,357
7453,36,360
15709,55,341
16208,65,347
5753,62,291
13097,63,360
11730,19,361
14900,33,347
4215,61,345
8780,67,294
4850,48,337
12737,28,363
6986,54,300
18634,15,313
11688,23,368
4034,6,352
16315,13,357
1562,26,379
9074,8,389
2458,66,389
1069,11,398
4825,51,380
8380,56,376
168,53,362
8245,50,293
2897,9,383
10153,37,398
14329,54,407
19669,7,386
19262,10,409
8471,31,410
5575,55,409
16487,1,383
12083,68,369
10738,14,410
12427,37,398
6631,65,404
7677,39,386
9029,43,387
12872,20,415
15105,25,421
8417,58,424
19930,46,424
16681,30,385
7037,24,296
5421,23,368
11365,14,410
6716,25,421
1231,44,425
9675,42,426
7584,16,427
6485,18,428
14751,57,428
18557,12,313
11525,36,433
8078,57,431
16664,63,360
9669,31,410
12989,65,412
17740,33,420
398,2,436
9506,50,403
13641,2,436
18599,61,438
13113,3,439
9423,18,428
13688,42,440
4638,29,299
19680,5,342
17808,52,444
12196,1,410
17194,12,445
12293,30,443
7089,38,448
18117,54,407
3625,48,448
19764,49,450
1187,24,409
77,49,450
4546,69,309
3055,41,451
9863,61,455
8267,15,413
3563,15,458
7612,0,338
3541,19,460
13869,63,463
14945,32,344
7786,41,451
2443,51,464
394,12,465
1691,20,415
13760,71,312
12023,6,464
19457,40,471
9684,69,459
9339,44,425
4808,68,472
13417,46,424
686,51,464
11140,71,473
7668,5,462
4562,71,473
4866,29,406
10773,70,356
13786,63,478
4785,4,485
19416,0,475
3850,23,456
8107,56,487
2525,21,489
5619,27,492
12516,13,493
13711,59,496
14358,35,503
19986,35,503
15766,22,504
14527,32,470
18798,59,496
16618,60,504
1075,23,507
14214,62,340
19619,68,508
11221,70,474
6406,14,498
4242,53,510
10881,7,513
19168,37,515
17607,67,363
9702,60,504
13412,4,485
11007,28,520
4793,28,520
19731,39,528
12882,25,516
16550,54,529
19402,67,499
1451,26,529
15575,26,529
15835,9,530
11549,29,532
1781,34,290
10054,24,532
7148,31,535
9176,34,447
5974,47,550
19718,1,566
142,47,554
10486,33,558
2275,50,542
17611,34,449
1289,11,569
8336,65,557
11048,33,564
9037,30,535
6705,50,549
6779,65,569
5364,15,563
665,1,573
11417,41,567
18292,8,574
2923,55,574
2857,47,561
7578,23,570
6148,44,571
17311,62,483
574,66,576
4580,15,579
180,1,573
12712,47,582
15549,46,581
14693,33,574
9021,50,561
15302,10,582
4115,11,584
7226,30,548
6068,37,587
7900,30,569
17017,31,586
6337,65,589
1212,50,580
3182,29,563
11739,25,585
8793,23,588
13646,43,540
6427,11,584
16278,43,569
8563,44,589
10191,29,591
13105,54,591
13823,1,592
9432,65,589
2705,57,596
8124,30,592
18253,18,523
18589,34,455
14051,55,593
6655,42,592
3987,43,596
9844,3,595
10791,57,596
15996,42,595
3536,8,597
9348,66,602
13184,24,602
1915,14,604
18096,1,592
16842,44,589
4740,61,603
9517,33,593
9242,46,607
6266,50,603
12199,58,609
15200,43,604
2755,2,610
11100,11,612
9936,15,602
772,41,613
13452,57,611
7372,5,606
8932,47,608
13682,23,613
7909,10,614
7918,17,608
14516,20,614
12806,46,607
1814,42,610
2115,49,615
5161,2,610
7466,30,608
10508,25,615
3353,31,618
9383,3,616
11977,37,620
15300,19,620
8939,15,619
2590,65,621
10587,48,622
12736,29,622
19765,18,623
6094,44,626
18104,16,627
9024,65,621
139,38,630
1896,33,629
12130,0,621
14877,42,628
7485,30,626
606,36,631
16363,69,624
17857,7,628
17922,12,631
18728,52,634
10753,8,634
4839,32,615
18356,54,635
3577,1,638
14265,51,635
10049,50,635
7402,45,629
13508,6,632
6570,55,635
4924,57,648
6913,66,652
12358,1,638
4334,51,646
15879,21,649
13681,13,651
18844,43,649
15616,56,645
7341,71,649
15424,12,645
3146,44,626
14916,63,643
13782,61,645
10363,14,656
8553,61,654
19233,15,655
16656,24,651
12719,2,650
19827,46,663
11185,42,662
3220,3,659
3533,35,660
10729,57,648
12364,59,628
19228,58,666
19123,40,669
18904,68,669
17683,4,669
19921,11,674
10240,15,670
17771,27,674
5003,2,670
2721,63,660
8718,25,675
15670,60,675
16142,69,677
13769,59,665
11207,23,657
16796,41,678
1929,10,682
16079,29,679
15920,71,669
2849,59,677
12082,17,669
16088,0,664
15573,14,656
13548,33,679
15480,47,668
19398,49,683
17373,55,685
7905,35,669
9890,19,686
10633,45,685
3561,48,675
14088,6,684
8441,30,662
3024,20,686
3479,37,690
13010,70,610
10046,31,693
18718,28,690
5393,44,695
15381,65,697
19476,42,697
16593,51,696
1234,5,640
19288,16,703
3996,22,704
17687,70,669
16047,32,660
19154,65,697
15343,50,690
8640,12,705
3124,30,687
18049,44,695
3657,7,684
16660,18,705
19205,67,649
3081,38,706
5189,9,705
6557,62,496
9376,37,690
16784,26,708
18365,53,709
4757,7,709
3560,20,686
625,36,711
12091,14,707
8315,8,712
12329,54,719
2967,28,709
17438,39,716
7467,52,722
9918,1,722
17321,12,713
11137,13,713
11231,61,724
3543,31,708
11520,63,726
1876,23,730
9387,59,735
17163,71,713
18137,43,716
4014,56,706
17845,54,719
13699,57,741
18627,35,741
7893,15,742
16841,63,737
1416,21,729
4164,2,714
1309,42,743
986,24,744
9402,66,747
4124,3,751
8528,14,757
16869,68,761
13845,71,762
6681,70,728
5154,17,764
696,46,765
13478,58,771
10917,47,771
1418,30,756
15475,29,772
15384,40,778
19788,45,758
16146,0,732
8646,4,779
5874,60,786
5101,2,778
98,27,787
6458,6,769
4209,11,787
19331,55,789
6627,25,792
8755,20,763
6645,41,793
3076,14,769
1114,69,796
2765,30,794
7454,19,796
1718,33,758
8402,37,798
17346,51,709
13060,61,724
17179,10,802
19057,28,803
12434,29,772
1693,7,809
11333,56,806
18312,44,812
5474,5,714
5041,49,813
9459,50,774
3203,20,818
12223,37,798
14732,42,818
5331,62,567
13089,7,809
6005,53,815
12030,2,817
7221,31,818
5956,65,828
13729,43,828
7078,9,828
4780,68,761
9391,51,836
19503,12,824
1775,22,837
18278,36,839
1337,71,824
19239,26,841
17262,12,836
3357,54,827
15339,16,846
3876,5,818
18653,1,722
19779,18,846
14411,35,741
15674,57,741
10679,54,848
343,63,851
1145,8,855
15167,13,830
18925,38,856
15273,52,861
7519,1,842
5695,21,871
921,51,836
2214,39,824
1665,14,847
6274,1,874
9011,0,833
8018,42,874
7176,24,744
4686,34,480
2685,48,768
6367,63,851
14327,20,857
14530,29,860
11328,65,828
7883,18,846
5610,66,747
5618,66,876
7723,46,765
16512,66,876
4818,66,880
9129,30,882
11415,18,847
2648,61,883
13650,32,730
6584,24,871
13669,61,883
13960,49,813
16483,59,884
17748,35,886
6435,66,887
40,23,888
1687,18,853
8401,62,664
6937,3,898
9354,57,898
1320,18,867
14655,71,898
18963,61,898
1666,23,888
19797,33,873
9142,57,898
12981,30,889
10375,50,891
14643,24,902
11931,45,871
8307,61,898
18367,6,886
3689,59,903
10098,45,901
19362,35,906
11601,68,906
10254,47,909
2788,34,596
4377,31,818
2718,33,900
10427,15,911
15753,66,912
1816,23,914
1396,15,916
10355,17,915
18738,30,921
8404,66,921
11669,27,923
9449,14,926
5961,3,926
12515,6,920
17113,56,922
14039,58,927
19539,29,928
11045,71,928
2379,57,929
160,57,930
475,55,931
11883,61,933
4796,23,933
1055,46,934
15864,31,852
2463,41,941
8651,46,934
15193,37,940
19214,15,944
886,61,935
2775,2,941
2678,11,945
3518,24,947
16762,10,950
17124,17,948
10272,2,948
4281,30,952
4629,31,894
10307,35,954
2588,59,955
8051,4,956
6799,14,953
4313,28,957
17434,40,960
12320,60,962
17601,37,961
10813,47,961
13222,49,821
11712,30,952
15397,25,965
19555,48,951
14319,3,965
14465,68,965
17836,66,967
1769,27,968
1632,29,973
1557,54,959
16539,56,958
1959,5,936
13860,71,976
5503,1,970
13964,11,945
16983,58,979
2754,57,981
771,53,976
629,55,980
4902,69,985
15400,7,985
8473,14,962
12192,19,988
2781,46,982
11568,43,985
19670,71,976
15389,61,988
4955,33,936
6741,51,967
9398,50,919
15781,44,999
15551,61,994
12678,50,998
10859,9,985
9736,23,1001
1856,12,1001
10816,37,988
7679,46,995
5025,20,1003
19798,49,1005
8609,31,1006
3696,42,984
8708,45,934
10743,11,993
7740,2,1008
1351,30,996
9974,18,883
13661,11,1008
14544,41,1013
10426,17,1016
4054,18,950
9377,6,956
5437,65,1018
10042,33,1010
16918,51,1014
14181,15,1019
12922,24,1019
7082,14,1015
8136,59,1027
14541,4,1027
19241,10,1028
11096,13,1000
7508,65,1018
12952,5,990
12452,34,624
8813,23,1001
3403,63,1028
18676,24,1019
82,45,1016
11354,22,1030
12865,30,1030
4705,54,1030
6866,36,1031
17414,63,1031
14262,24,1023
5102,56,1019
1290,48,1018
1493,20,1003
3436,40,1035
7267,35,1036
977,3,1035
17654,49,1005
13459,28,1037
9064,26,1039
